category,rank,item_name,variant_name,filename,width,height,sha256,source,source_path,category_token,category_index,original_filename,notes
bodies,1,Anniversary Banner Jpg,Default,bodies/001_anniversary_banner_jpg_default.png,80,80,7683e6d28b45e426f76b6733d9b77342e1175b2f92b96afa3ee10cce10c39552,julez64_images_zip,images/small/battle_cars_anniversary_banner.jpg,battle_cars,-1,battle_cars_anniversary_banner.jpg,category_from_filename_prefix
bodies,2,Anniversary Topper Jpg,Default,bodies/002_anniversary_topper_jpg_default.png,80,80,3a27e8c4d4b844be2641f671c99430f34166ecdcc273992ee9b9787b2f258227,julez64_images_zip,images/small/battle_cars_anniversary_topper.jpg,battle_cars,-1,battle_cars_anniversary_topper.jpg,category_from_filename_prefix
bodies,3,Anniversary Banner Jpg,Default,bodies/003_anniversary_banner_jpg_default.png,256,256,ac593c54314ef15068e43850acc0fb21d6cbcefc59171af0598d38674840e5e7,julez64_images_zip,images/large/battle_cars_anniversary_banner.jpg,battle_cars,-1,battle_cars_anniversary_banner.jpg,category_from_filename_prefix
bodies,4,Anniversary Topper Jpg,Default,bodies/004_anniversary_topper_jpg_default.png,256,256,f719e57ebf02b62d4dcd9c505dd28225eb25c06c9a41297adca9ce0c5c50d222,julez64_images_zip,images/large/battle_cars_anniversary_topper.jpg,battle_cars,-1,battle_cars_anniversary_topper.jpg,category_from_filename_prefix
bodies,20,Animus Gp,Purple,bodies/020_animus_gp_purple.png,256,256,7336c7a0cfb4c06c57d058f12ece85c97da33df8f8168b27f01ef2c1b13b555c,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Animus GP/Purple.png,bodies,1,Purple.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,21,Animus Gp,Saffron,bodies/021_animus_gp_saffron.png,256,256,a510b9ad2c0d6b162be22e1369d11d7149210dd546fccd18718e7b9843ca5a12,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Animus GP/Saffron.png,bodies,1,Saffron.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,22,Animus Gp,Sky Blue,bodies/022_animus_gp_sky_blue.png,256,256,5c1e8d9dc92ff54fa9061db7b74e513cf45b585ba137b2466310d840e4ee09dc,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Animus GP/SkyBlue.png,bodies,1,SkyBlue.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,23,Animus Gp,Titanium White,bodies/023_animus_gp_titanium_white.png,256,256,055bdb16ce5a8634e241e94ac9303239e0c0df4692b2083a629155f832f405c7,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Animus GP/TitaniumWhite.png,bodies,1,TitaniumWhite.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,24,Armadillo,Default,bodies/024_armadillo_default.png,134,134,21b386342f836ca2e459f0b5c621c7d5e98d371cd00a99c9c38e43fa70a202e2,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Armadillo/Default.png,bodies,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,25,Backfire,Default,bodies/025_backfire_default.png,134,134,1a667463c910e7029292ed8ff2f8448f169aff1c0cc41dbcb4e6901da9383de1,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Backfire/Default.png,bodies,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,26,Bone Shaker,Default,bodies/026_bone_shaker_default.png,256,256,a4a042620c9fbfb9775f21cf10aafaffacbefd8dbb73af13e377bd8eeea6cbf7,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Bone Shaker/Default.png,bodies,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,27,Breakout Type S,Default,bodies/027_breakout_type_s_default.png,220,220,6854a5e2c684caa6bbc9801bf602ba1393f5062ceb755bf92335b413f1fdc490,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Breakout Type-S/Default.png,bodies,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,28,Breakout,Black,bodies/028_breakout_black.png,256,256,329de7163bec64d50a08315ad98f9d24af30d54f5a3d4d3657c7d30fd8e4fb82,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Breakout/Black.png,bodies,1,Black.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,29,Breakout,Burnt Sienna,bodies/029_breakout_burnt_sienna.png,256,256,d79c956fcbd2d7b8f018df22eeae50961f208f72259575fa09f04acfcfe31de0,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Breakout/BurntSienna.png,bodies,1,BurntSienna.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,30,Breakout,Cobalt,bodies/030_breakout_cobalt.png,256,256,66a1b43ae12430585252a4fb8b60e105b97aa05caa7da66ce934439f8dc9b270,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Breakout/Cobalt.png,bodies,1,Cobalt.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,1,16 Batmobile,Default,boosts/001_16_batmobile_default.png,220,220,b286e1ffb02016aa83d97cac17d7039b77e3e81c6cb32ae95108183167d4dc05,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/16 Batmobile/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,2,89 Batmobile,Default,boosts/002_89_batmobile_default.png,220,220,8f0375b0664647ba5f4877859d1bd57b1a9c579207948c249a1476bd668ef330,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/89 Batmobile/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,3,Accelerato,Default,boosts/003_accelerato_default.png,134,134,e7bbce9d728c35acbd9847f962b1a6b24d002e5bb80f2530a27d17ebd2356e5c,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Accelerato/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,4,Battle Stars,Default,boosts/004_battle_stars_default.png,512,512,374762d9e25b2f4391886639749265425f7d3e3a24822c7e56983d2b7692a963,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Battle-Stars/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,5,Blamite Overthruster,Default,boosts/005_blamite_overthruster_default.png,220,220,d2815f49e4763df83eced75ba3abeaa13d9483a55cab9bbe9876dee72acd783c,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Blamite Overthruster/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,6,Blast Ray,Default,boosts/006_blast_ray_default.png,220,220,a7ec216ea1806f8f2a3b22c88f3202bf1b293d0a6d3ce6cd03cd324c26f1be64,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Blast Ray/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,7,Bubbles,Default,boosts/007_bubbles_default.png,134,134,afd7960d586a6e684f5e9fdeb07b3ddbc372a8a1cc5d14d1544db18c24938d9c,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Bubbles/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,8,Burnout,Default,boosts/008_burnout_default.png,220,220,83e9342c1580b61e10d142acba1a0c773b2fce3ee48777df2ac8ffbe942ee2ae,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Burnout/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,9,Candy Corn,Default,boosts/009_candy_corn_default.png,134,134,6901379befdc93ff5411d77256e1112d765fedbb627bb63367972e6d8b90a4ba,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Candy Corn/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,10,Cirrus,Default,boosts/010_cirrus_default.png,220,220,96a2514450a2acffabbac80ff6f910c70a78e7b007bf152736b9e2c3ccd75017,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Cirrus/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,11,Cloudburst I,Default,boosts/011_cloudburst_i_default.png,220,220,eef5df72bf157eb95755e0c327fc480ffb7a9e2ab139831d60b3d840c92e8e4e,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Cloudburst I/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,12,Cloudburst Ii,Default,boosts/012_cloudburst_ii_default.png,220,220,8ae7a6d8ce5ebdba7f4bab42460fc6e0de469fbcbac99fb74cc1c0d51979c865,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Cloudburst II/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,13,Cloudburst Iii,Default,boosts/013_cloudburst_iii_default.png,220,220,ee6f57eaf009c6f9ff0f72d857ead9dc5091acca970e49c6b9aac361d2db1bc8,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Cloudburst III/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,14,Cold Fusion,Default,boosts/014_cold_fusion_default.png,256,256,544d8308fd132184d0a72f632a626699b5df9acdad361d3fc4fa0811d3883ef5,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Cold Fusion/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,15,Comet,Default,boosts/015_comet_default.png,220,220,204f03ff3cca62815a9b47478d6afa27c95f3ed9bf520809818f7aea02540e0c,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Comet/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,16,Confetti,Default,boosts/016_confetti_default.png,134,134,0e3fd8edfcb32fea8fa4e0e5198fb4ae24418a1e7015c012ce02bba755c1ce62,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Confetti/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,17,Dark Matter,Default,boosts/017_dark_matter_default.png,220,220,08b6c655cc9587cf9efd41bc6662f75d87ef62586338b2868173c157e042c987,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Dark Matter/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,18,Datastream,Default,boosts/018_datastream_default.png,134,134,2c28f2ce41231446e113af48af4cd711406e534dd797e3b715f528b1955f91ef,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Datastream/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,19,Enchanter,Default,boosts/019_enchanter_default.png,220,220,3e267d3cc4186224e53ff3ae2ad78156df02f914e9d37f0bd50130b3a739f747,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Enchanter/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,20,Feather,Default,boosts/020_feather_default.png,220,220,43671a1c46268d09d973fd4ab9b96c5bc70399bd92551b631ff856c6d7e79d8e,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Feather/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,21,Flamethrower,Blue,boosts/021_flamethrower_blue.png,256,256,1c25ae9f377cddded2e8cd7f10b439cb323e7d9269f55ab8c4ec1e62dbb8f78d,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Flamethrower/Blue.png,boost,1,Blue.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,22,Flamethrower,Default,boosts/022_flamethrower_default.png,256,256,4234db1db1ae67afbf3e5340bfe8e61dcd5b339ac13bf2d08df988bd0166ca2b,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Flamethrower/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,23,Flamethrower,Green,boosts/023_flamethrower_green.png,256,256,388aab847bd131e09b7dd710a2e7af239bfb876e2160dfd615358a8949180c8d,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Flamethrower/Green.png,boost,1,Green.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,24,Flamethrower,Pink,boosts/024_flamethrower_pink.png,256,256,3b22d928fca5d721c0338105b6c8db60fc7366665db4d1bdbc0611979b1fab4f,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Flamethrower/Pink.png,boost,1,Pink.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,25,Flamethrower,Purple,boosts/025_flamethrower_purple.png,256,256,c7a6b33c2322056f8bf2c427c471b9ec98f21c75426c7163c647ff799df90b2b,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Flamethrower/Purple.png,boost,1,Purple.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,26,Flamethrower,Red,boosts/026_flamethrower_red.png,256,256,3ed097bd55d0f1b65087de3ff44d53866ab7dbc9e4541c535a697b0929eab6b5,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Flamethrower/Red.png,boost,1,Red.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,27,Flamethrower,Yellow,boosts/027_flamethrower_yellow.png,256,256,7bd76774dc578559bed4ff41c92f4761da1ba10fc7796c0bf166e9cfadfdf636,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Flamethrower/Yellow.png,boost,1,Yellow.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,28,Flowers,Default,boosts/028_flowers_default.png,256,256,2e24c3746bbca07e88b86af651672b82e78a4ded4a3c359f460bb425bad25862,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Flowers/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,29,Fractal Fire,Default,boosts/029_fractal_fire_default.png,220,220,0380772fed706a3c04d60a1bb437a714e57cc2399a34ff4fb50f5392452887c4,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Fractal Fire/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
boosts,30,Frostbite,Default,boosts/030_frostbite_default.png,220,220,3d587c7f2893dc0f248876dd32b9e41f8f1f1425b2b029440c820727818a5e4f,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Boost/Frostbite/Default.png,boost,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,1,Default,Default,avatar_borders/001_default_default.png,220,220,5ad6e74c270515ee880ef623dc953b9d39e58e5f7cd40ff35fc263ddb626d608,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/Default/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,2,Free Ride,Default,avatar_borders/002_free_ride_default.png,220,220,bb740829b1c0c9bc98b936d58ef62b8acc07d3d65906520520a8f370c6029abd,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/Free Ride/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,3,Xp Level 100,Default,avatar_borders/003_xp_level_100_default.png,220,220,e9ca867fff72899ca89b995dbbfd7776c83cbe291733ee27a6da22ce325342d3,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 100/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,4,Xp Level 1000,Default,avatar_borders/004_xp_level_1000_default.png,220,220,573b21fbd424262a73f6ef11caf2395fab19c9b473a35c013bf40d3308768001,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1000/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,5,Xp Level 1050,Default,avatar_borders/005_xp_level_1050_default.png,220,220,d20bb8afe5a435b1fe92b5612664ee0a06121ba0b3f0f05dc920d0fe57e5c865,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1050/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,6,Xp Level 1100,Default,avatar_borders/006_xp_level_1100_default.png,220,220,c9f706acfad31f8b82ac37cd61cb12336e57f789be51a048d4c126848dec9194,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1100/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,7,Xp Level 1150,Default,avatar_borders/007_xp_level_1150_default.png,220,220,e5678ded72fa5448a5c8a036785d56f88cb53777d6e28436a47c86b263e7e977,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1150/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,8,Xp Level 1200,Default,avatar_borders/008_xp_level_1200_default.png,220,220,159d7b0995437d45b09915e21ed6cada92b44fd90f63af6ceb62a2a64dc48cec,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1200/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,9,Xp Level 125,Default,avatar_borders/009_xp_level_125_default.png,220,220,88501dfd0f7a34be0eb26fa5d799fbee76f882a82f1cdb8fed4a446d2ad9c4d1,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 125/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,10,Xp Level 1250,Default,avatar_borders/010_xp_level_1250_default.png,220,220,8fe80fd68e88b397e733043c02e25d86eb6b0768f91b949afef0026a9a36f71e,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1250/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,11,Xp Level 1300,Default,avatar_borders/011_xp_level_1300_default.png,220,220,954eea16f9e13c08c606a9dfd1f9dc68d3564b69934203958214de51f9c294dc,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1300/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,12,Xp Level 1350,Default,avatar_borders/012_xp_level_1350_default.png,220,220,0faec46d88e3acf985b7e6b92742f175ae85e7e2b47921cec20be2ae586de49a,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1350/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,13,Xp Level 1400,Default,avatar_borders/013_xp_level_1400_default.png,220,220,e480516ddadda2bc5be5bef063b1ae2f83ed2680d46d3de170ca18852f0c154f,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1400/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,14,Xp Level 1450,Default,avatar_borders/014_xp_level_1450_default.png,220,220,da17e858a18016798e2f7217435a2c440407f25cd43fc286a0c98d2a1f3b9e42,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1450/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,15,Xp Level 150,Default,avatar_borders/015_xp_level_150_default.png,220,220,8cd7feb2f6f381902e41ceef056641b6d60c60425da91328860bd114e05b3f22,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 150/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,16,Xp Level 1500,Default,avatar_borders/016_xp_level_1500_default.png,220,220,ee0b3249b9192cc551e20ed37319e13665c53d5eb86c2cbcd31b89784cdd4974,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1500/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,17,Xp Level 1550,Default,avatar_borders/017_xp_level_1550_default.png,220,220,5a1bdf2a4d34ceefa76731094cae13e3eac4e723e78adabe5dc92c88525b4431,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1550/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,18,Xp Level 1600,Default,avatar_borders/018_xp_level_1600_default.png,220,220,fd615afbf60ff8da60644b1de2a0716884a247526331245a7c558a741e3829c5,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1600/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,19,Xp Level 1650,Default,avatar_borders/019_xp_level_1650_default.png,220,220,0ad4fcafa5c8c9dbac5699c95655ce40bb8bb9ce044ffcc92ab9622b11fcbc3a,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1650/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,20,Xp Level 1700,Default,avatar_borders/020_xp_level_1700_default.png,220,220,24843d09df91d55a8584ce1ad1329f2cafbc8b102055ad4ac54a8a57377e271e,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1700/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,21,Xp Level 175,Default,avatar_borders/021_xp_level_175_default.png,220,220,6ac84863a2f463b2e39ef7e74685a0369468183c12e681b6c89337b7f9a3a517,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 175/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,22,Xp Level 1750,Default,avatar_borders/022_xp_level_1750_default.png,220,220,260fd12e6130565f359a268db642e7a97191ef898c7301e2bb7935eab2d67441,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1750/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,23,Xp Level 1800,Default,avatar_borders/023_xp_level_1800_default.png,220,220,0ad3c31e141c0f972f2445b591cce55b310f6eac8408014b4f34214a555009ad,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1800/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,24,Xp Level 1850,Default,avatar_borders/024_xp_level_1850_default.png,220,220,55544c248a86ac337d901d9a22d520e02f2329b56469fea65d5bc8a9f7d11ddb,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1850/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,25,Xp Level 1900,Default,avatar_borders/025_xp_level_1900_default.png,220,220,2fd757b76a6e4a591c3b95393bd2ec48cfc8dccadfd93d267d664da9c7c8bdb0,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 1900/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,26,Xp Level 200,Default,avatar_borders/026_xp_level_200_default.png,220,220,4332d1695fd6c71b8d6a738480f5aed2d26d4cdd5a41d6b2fef71ea1adfa9538,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 200/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,27,Xp Level 225,Default,avatar_borders/027_xp_level_225_default.png,220,220,090ac4d252a012b2eb3c0d86cce0ae1feb405907622a9832eafe8039d95524d8,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 225/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,28,Xp Level 25,Default,avatar_borders/028_xp_level_25_default.png,220,220,4ea7d7125054f907b997257c3d157aed524154efab1f647aa31408e301b5728b,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 25/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,29,Xp Level 250,Default,avatar_borders/029_xp_level_250_default.png,220,220,f2c0faba162d7fd2ef94aa7bc76620d9b83b561eb38f7d00733b69ba07465465,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 250/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
avatar_borders,30,Xp Level 275,Default,avatar_borders/030_xp_level_275_default.png,220,220,04e38cb210c3c5ff40f031ea516a7ee58c577820e5404976067fb2bf00e5d506,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Borders/XP Level 275/Default.png,borders,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
decals,1,70 Dodge Charger Rt,Default,decals/001_70_dodge_charger_rt_default.png,220,220,780162d20d611034ed368f775014c76d85b7686eeef4024d0415cb65b485c752,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Decal/70 Dodge Charger RT/Alameda Twin/Default.png,decal,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
decals,2,70 Dodge Charger Rt,Default,decals/002_70_dodge_charger_rt_default.png,256,256,af9da6e9dbcdbffb2220ab7fb71776f75f45b4a0114581f6438c0fc7b7f42266,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Decal/70 Dodge Charger RT/Flames/Default.png,decal,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
decals,3,70 Dodge Charger Rt,Default,decals/003_70_dodge_charger_rt_default.png,256,256,a735f86e131f33d4b57a8123038c285fff56cf28ea2dee5158bdf513dd60ca3e,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Decal/70 Dodge Charger RT/Good Graces/Default.png,decal,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
decals,4,70 Dodge Charger Rt,Default,decals/004_70_dodge_charger_rt_default.png,256,256,fe98e26b42a932ecdfe16d8eddffa104e60e840e06a6640b11319a0e2154fc85,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Decal/70 Dodge Charger RT/Rally/Default.png,decal,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
